,Unnamed: 0,tweet_id,airline_sentiment,airline_sentiment_confidence,airline,text,tweet_created,x,y
511,6484,5.6782324454948e+17,negative,1.0,Southwest,@SouthwestAir 4 flights Cancelled Flightled in one week?! Customer Service is 💩💩💩💩,2015-02-17 15:09:45 -0800,40.65951726,-74.16980326
512,6485,5.67822994925441e+17,negative,1.0,Southwest,@SouthwestAir I have had 4 flights Cancelled Flightled through yall!!!! Im sick of it 😠😠,2015-02-17 15:08:46 -0800,40.65947097,-74.16982402
513,6487,5.67821242029359e+17,negative,1.0,Southwest,@SouthwestAir what's yall corporate number bc yall are not trying to accommodate me at all!!!,2015-02-17 15:01:48 -0800,40.65957477,-74.17018971
514,6488,5.67820713156944e+17,positive,0.6632,Southwest,@SouthwestAir El Paso deals....May❤❤❤😍🌏,2015-02-17 14:59:42 -0800,30.0554953,-95.1659332
515,6499,5.6781430059477e+17,positive,1.0,Southwest,@SouthwestAir Thank you. I know ya'll can't control the weather. I appreciate ya'll working to get my flight rebooked the last two days.,2015-02-17 14:34:13 -0800,36.0212589,-86.5447783
518,6536,5.67793635892175e+17,negative,1.0,Southwest,@SouthwestAir MCO-&gt;DCA flight almost full of people screwed by the MSY-DCA Cancelled Flightation. @united and @USAirways didn't Cancelled Flight. SWA=mistake.,2015-02-17 13:12:06 -0800,38.73693556,-90.35367062
519,6543,5.67788514952368e+17,positive,1.0,Southwest,@SouthwestAir Thank you for the vouchers after the long wait on the runway Saturday night at BWI! I really appreciate it! #SWfan,2015-02-17 12:51:45 -0800,38.98057249,-76.73463232
520,6545,5.67785122708333e+17,positive,1.0,Southwest,@SouthwestAir JH thank you. I finally got through the second time.,2015-02-17 12:38:16 -0800,35.99558298,-78.89974547
522,6689,5.67733978363621e+17,negative,1.0,Southwest,"@SouthwestAir disappointed with customer service right now, my flight was only one Cancelled Flightled at my airport &amp; now I'm losing 2 days from trip",2015-02-17 09:15:03 -0800,41.79493709,-71.48004413
523,6718,5.67722330340987e+17,negative,1.0,Southwest,@SouthwestAir I need updates on my flights 464 &amp; 3574. I have been on hold for over 2 hours.,2015-02-17 08:28:45 -0800,30.35571967,-87.27675562
524,6721,5.67721738155622e+17,neutral,1.0,Southwest,“@SouthwestAir:Southwest mobile boarding passes now available in iOS Passbook! http://t.co/xmRvR4lGEg http://t.co/wJoc9f14SU”@tori_leggieri,2015-02-17 08:26:24 -0800,38.56979708,-75.1096009
525,6739,5.6768832527677e+17,neutral,0.6957,Southwest,"@SouthwestAir Guys, we've got to do something about the inability to check in online for international  flight that has... (1/2)",2015-02-17 06:13:38 -0800,21.05483165,-86.78164351
527,6809,5.70239998383039e+17,neutral,0.6765,Delta,@JetBlue  please start flying to Guyana soon,2015-02-24 07:13:04 -0800,40.70326657,-74.01106458
528,6817,5.70233869212856e+17,positive,1.0,Delta,@JetBlue it will be glowing. Your crew and your aircraft sparkled. You guys know about @nokidhungry right? Might be a good partnership:),2015-02-24 06:48:43 -0800,34.02763089,-118.49627894
529,6819,5.70232676491203e+17,neutral,0.6667,Delta,@JetBlue I was returning from @FoodNetwork #SOBEWFF so I had limited carry on space in my tummy. Next flight I'll try that snack!,2015-02-24 06:43:59 -0800,34.02761838,-118.49646336
530,6821,5.70231750959329e+17,positive,0.6803,Delta,@JetBlue your blue helped bring out the color of my eyes. And I promise I didn't eat all the free snacks.,2015-02-24 06:40:18 -0800,34.02764112,-118.49636416
531,6852,5.70184343857046e+17,negative,1.0,Delta,@JetBlue service getting worse and worse. Plane can't fly waiting on a 2nd aircraft. So much for planning.,2015-02-24 03:31:55 -0800,42.3658858,-71.01423374
532,6866,5.70083989601411e+17,neutral,1.0,Delta,At the airport ready to get this @JetBlue red eye going.... Soooooo sleepy.  #NoPlaceLikeHome #eventhoughits2degreesathome,2015-02-23 20:53:09 -0800,33.8191302,-118.1455457
533,6873,5.70073705507725e+17,neutral,1.0,Delta,@JetBlue would a storage container like this green one be acceptable to check in with luggage? 18Gal totes http://t.co/mJtK2SFuhG,2015-02-23 20:12:17 -0800,42.36005288,-71.06315559
534,6918,5.70021779521086e+17,neutral,1.0,Delta,"@JetBlue can your people working this contact me, I have a project in the works.",2015-02-23 16:45:57 -0800,40.76262466,-73.73946148
535,6920,5.70020255793353e+17,negative,0.6803,Delta,"@JetBlue we're home, you guys recovered, now we can laugh about it and the extra day in barbados. Will you open Cuba soon?",2015-02-23 16:39:54 -0800,40.76262285,-73.7394313
536,6930,5.70010882069152e+17,positive,1.0,Delta,@JetBlue you found my camera!  Thank you!  You rock!,2015-02-23 16:02:39 -0800,41.21681145,-73.12508256
537,7010,5.69958127258497e+17,negative,0.6989,Delta,"Sorry for unfollowing, @JetBlue",2015-02-23 12:33:01 -0800,51.54381448,-0.00116722
538,7048,5.69947514633191e+17,negative,0.6887,Delta,STOP THIS “@JetBlue: Our fleet's on fleek. http://t.co/Ac6zwmuOOn”,2015-02-23 11:50:51 -0800,34.09548421,-81.20955847
539,7101,5.69937260994564e+17,neutral,1.0,Delta,@JetBlue looking to for low rates bos to Vegas in Late Flight June for 3 kids and myself for a sporting event. Any deals or breaks,2015-02-23 11:10:06 -0800,42.3427056,-71.5504108
540,7112,5.69934977963573e+17,positive,0.6697,Delta,"Yall tried it. ""@JetBlue: Our fleet's on fleek. http://t.co/62GoDFaKNB”",2015-02-23 11:01:02 -0800,33.78310211,-84.21250227
541,7133,5.69927127350407e+17,positive,0.6598,Delta,“@JetBlue: Our fleet's on fleek. http://t.co/JMnkJ6Bmc2” Jet Blizzue in the hizouse.,2015-02-23 10:29:50 -0800,42.35829164,-71.06163025
543,7141,5.69926559982752e+17,positive,0.6634,Delta,“@JetBlue: Our fleet's on fleek. http://t.co/vOUUFRN4jS” YASSS JetBlue ! Tell them !,2015-02-23 10:27:35 -0800,26.37067479,-80.10215823
544,7176,5.69920515542004e+17,positive,1.0,Delta,@JetBlue thank you. Appreciate that!!,2015-02-23 10:03:34 -0800,41.06865736,-73.70398273
545,7184,5.6990808011434e+17,neutral,0.6524,Delta,@jetblue it's time for a direct flight from #JFK to #PITT.... @ Official JetBlue Terminal 5 - New York… http://t.co/QygXGmd3Sn,2015-02-23 09:14:09 -0800,40.64579177,-73.77555571
546,7187,5.69905336380989e+17,negative,1.0,Delta,"@JetBlue All good, I just have 2 remind myself that if this was 1914 I might be on a horse &amp; buggy. So what's a little delay right.",2015-02-23 09:03:15 -0800,41.06869526,-73.70402469
547,7203,5.69889846472409e+17,neutral,0.6598,Delta,@JetBlue ...and when did your legal department start running your social media channels?,2015-02-23 08:01:42 -0800,40.6467516,-73.77465033
548,7204,5.69889547162669e+17,negative,1.0,Delta,"@JetBlue nope. The ""regular"" line was multi-x faster. You literally direct all the wheelchairs and strollers into the same line as EMS.",2015-02-23 08:00:30 -0800,40.64646872,-73.77594979
551,7239,5.69847066555499e+17,negative,0.6696,Delta,"@jetblue as courtesy to Mosaic members or anyone, a request for water should be attended promptly. Daniel in flight 1557, should know better",2015-02-23 05:11:42 -0800,26.0713458,-80.146874
552,7241,5.69844102239531e+17,neutral,0.6699,Delta,"@JetBlue no one yet but some, fl 8162",2015-02-23 04:59:55 -0800,13.07761455,-59.60542973
553,7244,5.69835633147056e+17,negative,1.0,Delta,@JetBlue not an issue but I think training &amp; information would help. Great ppl but service needs to switch from individual to group better,2015-02-23 04:26:16 -0800,13.07787514,-59.6049865
554,7252,5.69741756968919e+17,positive,0.6774,Delta,@JetBlue last sleep in Cali... back to JFK tomorrow night.  Looking forward to an another amazing flight with you all :),2015-02-22 22:13:14 -0800,33.7008468,-118.0192094
555,7265,5.69713071435829e+17,neutral,0.6836,Delta,"@JetBlue sorry, should have specified I meant ground traffic trying to get into the terminal",2015-02-22 20:19:15 -0800,40.64682076,-73.7823236
556,7266,5.69711837656126e+17,negative,0.6444,Delta,@JetBlue any idea what's going on at terminal five at JFK? Seems to be zero traffic movement,2015-02-22 20:14:21 -0800,40.64485766,-73.78737261
557,7273,5.69702870423118e+17,negative,1.0,Delta,"@JetBlue - Fix your @#$&amp; jet bridges.  40 minute delay, 2nd gate...still waiting!  #jetblues http://t.co/ncB2oNcS9i",2015-02-22 19:38:43 -0800,42.36494288,-71.01451482
558,7275,5.6970049931996e+17,positive,0.6535,Delta,"@JetBlue ha ha! Can I get a wake up call at boarding time please?  Large coffee, extralight extra sweet please!",2015-02-22 19:29:18 -0800,40.89343356,-74.29961359
559,7277,5.69698562734322e+17,negative,0.6458,Delta,@JetBlue 👍. I think I'll come take a nap at the terminal.  ;),2015-02-22 19:21:36 -0800,40.85036847,-74.42575912
561,7280,5.69696862011134e+17,negative,1.0,Delta,@JetBlue #611 from JFK to LAS still delayed?,2015-02-22 19:14:51 -0800,40.775248,-74.48253909
562,7287,5.69687244031853e+17,neutral,1.0,Delta,@JetBlue such a bummer.  But I understand it's a business deal. Thanks for answering me!  Much less sad now.,2015-02-22 18:36:37 -0800,40.77844416,-73.87477197
563,7302,5.69678787383857e+17,negative,1.0,Delta,@JetBlue ill call in the morning. too upset right now.,2015-02-22 18:03:01 -0800,40.64797296,-73.77939249
564,7308,5.69674349734711e+17,negative,1.0,Delta,@JetBlue by far the worst airline in terms of service at jfk.,2015-02-22 17:45:23 -0800,40.64602261,-73.7762935
565,7361,5.69645522363011e+17,neutral,1.0,Delta,@JetBlue Is that a guarantee? We'll see about that tomorrow morning when I have to fight for a seat.,2015-02-22 15:50:50 -0800,40.61883222,-74.015404
566,7364,5.69644634386911e+17,negative,1.0,Delta,@JetBlue WELL...my paid tickets have NO assigned seats at all. So essentially I won't be on this flight unless I pay more.,2015-02-22 15:47:18 -0800,40.61884429,-74.0153922
567,7365,5.69643287918846e+17,negative,0.6838,Delta,@JetBlue If seats aren't guaranteed why do we pay for them? when I called the rep said some other people booked our seats.,2015-02-22 15:41:57 -0800,40.61878764,-74.01544319
568,7367,5.69642569203905e+17,negative,0.6593,Delta,"@JetBlue yes, please get me the seats we paid for.",2015-02-22 15:39:06 -0800,40.61886457,-74.01535789
569,7370,5.69638521817969e+17,neutral,1.0,Delta,@JetBlue Help - I left my Nikon camera under the seat in front of me. What do I do?,2015-02-22 15:23:01 -0800,40.79874419,-73.82756667
570,7371,5.69636980612428e+17,negative,1.0,Delta,"@JetBlue I hope your customer service reps are as reliable/friendly as they usually are, so far you are not living up to your + rep/exper.",2015-02-22 15:16:54 -0800,40.6466862,-73.7769539
571,7416,5.69621047353451e+17,negative,1.0,Delta,@JetBlue Third straight time that my flight has been delayed flying with you guys. This will be my last trip with you.,2015-02-22 14:13:35 -0800,42.40805407,-88.62699707
575,7473,5.69577794910491e+17,negative,0.686,Delta,"@JetBlue Yoga it is. TV service seems to be down though :-(
I look forward to that do much!",2015-02-22 11:21:43 -0800,40.7740308,-73.8674526
576,7482,5.69574221216662e+17,positive,0.6621,Delta,@JetBlue thanks. I will use the extra time to do some more shopping! Did somebody say duty free?,2015-02-22 11:07:31 -0800,4.69840554,-74.14134323
577,7490,5.69571731649667e+17,negative,0.6617,Delta,@JetBlue our flight out no Tv. Now our flight back not seated together. B6 620. Maybe our fault still no fun.,2015-02-22 10:57:37 -0800,32.73346632,-117.20410937
578,7495,5.69566511184126e+17,negative,1.0,Delta,@jetblue  Flight 1562 is still waiting for bags. Most of us checked in 12 hours ago. People are missing connections.  Please help!,2015-02-22 10:36:52 -0800,40.64646912,-73.79133606
579,7500,5.69563087964996e+17,positive,0.6667,Delta,"“@JetBlue: @2littlebirds Well captured, Brittany! We love the clouds! :)  Enjoy the ride!” Thank you!",2015-02-22 10:23:16 -0800,38.6485933,-121.11740707
580,7502,5.69559833415971e+17,negative,1.0,Delta,"@JetBlue According to your ground staff, it hasn't even been taken off the plane yet!",2015-02-22 10:10:20 -0800,40.64646912,-73.79133606
581,7507,5.69558114447561e+17,negative,1.0,Delta,"@JetBlue Flight 1562 had a 4 1/2 hour weather delay, but what is the 45 minute delay in getting bags to tired passengers?",2015-02-22 10:03:31 -0800,40.64646912,-73.79133606
582,7541,5.69538135916351e+17,positive,1.0,Delta,“@JetBlue: @2littlebirds Beautiful shot.. Thanks for sharing. Using #FlyFi to post? ;)” Your welcome! Not on this flight. It was a quickie;),2015-02-22 08:44:07 -0800,38.69255098,-121.58854512
584,7627,5.69496729755652e+17,neutral,0.6316,Delta,@JetBlue on flight 622 from Nassau to JFK. Not showing Cancelled Flightled yet but assuming it will be? Any info?,2015-02-22 05:59:35 -0800,25.05152514,-77.46620117
585,7677,5.69353033915585e+17,positive,1.0,Delta,@JetBlue @Maddie_Flood Your airline sounds outstanding and your Twitter feed is clearly extremely useful. Keep up the great work 😊,2015-02-21 20:28:36 -0800,34.546788,-87.012305
586,7679,5.69349960228975e+17,negative,1.0,Delta,@JetBlue flight attendant was hesitant to give me more baby sized cookies,2015-02-21 20:16:23 -0800,40.65275545,-73.79457024
587,7680,5.69348995136377e+17,negative,0.6192,Delta,@JetBlue Y U NO LET ME OUT AND MAKE FUN SIZE COOKIES #stuckonaplane #sos #babyfood,2015-02-21 20:12:33 -0800,40.64779984,-73.78283404
588,7742,5.69284604567228e+17,neutral,0.6532,Delta,@JetBlue thanks. Can you change the music in the boarding gates?,2015-02-21 15:56:41 -0800,42.36726898,-71.01512871
590,7750,5.6927558054332e+17,negative,1.0,Delta,"@JetBlue lipstick on a pig still a pig. Ur new baggage claim @ SJU is a disaster. No chairs, 20 mins+ wait for baggage. #fail",2015-02-21 15:20:49 -0800,18.43615031,-66.00573829
591,7760,5.69271994212069e+17,positive,1.0,Delta,@JetBlue Exciting times ahead! 😁🎉,2015-02-21 15:06:34 -0800,40.67851205,-73.43465391
592,7791,5.69242143748964e+17,positive,0.6344,Delta,"Cool thx! Only a couple more #PGAShow flights til I'm #Mosaic...can't wait. Will be easier to change flights when weathers bad
@JetBlue",2015-02-21 13:07:57 -0800,41.05811177,-73.53637216
593,7806,5.69235333050577e+17,negative,1.0,Delta,@JetBlue continuing you record of never having a flight leave on time. Add up how much time with with my family you have cost me. #jetblue,2015-02-21 12:40:53 -0800,40.64573089,-73.77655727
595,7863,5.6915450318807e+17,positive,1.0,Delta,@JetBlue thanks for getting me to Orlando early #happiness,2015-02-21 07:19:42 -0800,28.42301907,-81.29654204
598,7898,5.69046984369111e+17,negative,1.0,Delta,"@JetBlue yeah that's all been done. Define ""incidentals""? How much can I spend on gear so this trip is not a waste?",2015-02-21 00:12:28 -0800,40.64342444,-111.49392569
599,7899,5.69044397645386e+17,negative,1.0,Delta,@JetBlue so you guys lost my bag that had all my ski gear in it. I flew here from NYC to ski. Should I buy new stuff tomorrow? ...,2015-02-21 00:02:11 -0800,40.64339686,-111.49337274
600,7909,5.68993773277069e+17,neutral,0.3363,Delta,@JetBlue oh. Makes sense. My bad.,2015-02-20 20:41:01 -0800,40.88529232,-73.856635
601,7911,5.6899231429682e+17,negative,0.662,Delta,@JetBlue why won't the site let me book tickets for nov for jfk to kin?,2015-02-20 20:35:13 -0800,40.88539964,-73.85658056
602,7914,5.68984446487167e+17,positive,1.0,Delta,@JetBlue thank you,2015-02-20 20:03:57 -0800,40.7171667,-73.96415608
603,7918,5.68982494676173e+17,neutral,1.0,Delta,"@JetBlue since high likelihood of snow at time of flight tomorrow, any chance I can rebook for Sunday?",2015-02-20 19:56:12 -0800,40.71716644,-73.96426215
604,7939,5.68960315888669e+17,neutral,1.0,Delta,@JetBlue April 6th. Anything specific I should know for my first flight?,2015-02-20 18:28:04 -0800,43.3230125,-73.64314219
605,7946,5.68944962311627e+17,neutral,1.0,Delta,@JetBlue 266 at LGB in Sunny So Cal http://t.co/V015PK7DSi,2015-02-20 17:27:04 -0800,33.8117407,-118.1628
606,7957,5.68929935273931e+17,positive,0.6846,Delta,"Cool! ""@JetBlue: @hgeronemus We are 60% there and anticipate completing installation on all our A320's this year. http://t.co/sGckBopATA”",2015-02-20 16:27:21 -0800,26.07159064,-80.14770942
607,7967,5.68920607347384e+17,negative,1.0,Delta,@JetBlue were boarding now I'm really not impressed. I've learnt a very valuable lesson .,2015-02-20 15:50:17 -0800,40.64530946,-73.77617682
609,7972,5.68917869762904e+17,negative,0.6931,Delta,@JetBlue I tried a burger which was good but expensive! Were lead to believe that food in the USA is cheap butnot here!,2015-02-20 15:39:24 -0800,40.64534568,-73.77609616
610,7973,5.68916674168136e+17,negative,1.0,Delta,@JetBlue I'm a trying ! But I'm tired and getting grumpy !,2015-02-20 15:34:39 -0800,40.64531687,-73.77617765
611,7974,5.68914888728449e+17,negative,0.6703,Delta,"@JetBlue flight1407, it's been a long day! Arrived from London at 11 this morning",2015-02-20 15:27:34 -0800,40.64529157,-73.7761025
612,8029,5.6885509093043e+17,neutral,1.0,Delta,@JetBlue can I switch my seat for my trip on Sunday?,2015-02-20 11:29:57 -0800,37.40321679,-121.96988433
617,8093,5.68798264943903e+17,neutral,1.0,Delta,@JetBlue should I be nervous about a Sunday AM flight Baltimore to Boston? Any suggestions on what I can do? Need to be in Boston by Monday.,2015-02-20 07:44:08 -0800,38.91355311,-77.04169657
618,8158,5.68652268305666e+17,positive,1.0,Delta,"@JetBlue Love you, bae. #JetBae",2015-02-19 22:04:00 -0800,40.79248745,-111.98778056
619,8173,5.68636400419152e+17,neutral,0.6694,Delta,@JetBlue thanks for the help,2015-02-19 21:00:57 -0800,40.64638899,-73.78399051
620,8175,5.68634780264374e+17,negative,1.0,Delta,@JetBlue #poorservice #poorcommunication #waitingsince 10:51 for bags frm flight 424!!! #jetblue,2015-02-19 20:54:30 -0800,40.64656067,-73.78334045
621,8176,5.6863451588479e+17,negative,1.0,Delta,@JetBlue bags hv been posted on board for flight424 on carsl 4. Now switched to carsl 5. It's comedic watching passengers run frm 1 to othr,2015-02-19 20:53:27 -0800,40.64656067,-73.78334045
622,8177,5.68633738567012e+17,negative,0.6626,Delta,"@JetBlue the one man in baggage office says ""I dunno"". HELP",2015-02-19 20:50:22 -0800,40.64656067,-73.78334045
623,8178,5.68633534627381e+17,negative,1.0,Delta,@JetBlue where is our luggage?? Flight 424 has been waiting an hour for bags! #jetblue #poorservice,2015-02-19 20:49:34 -0800,40.64656067,-73.78334045
624,8179,5.68633098474299e+17,negative,1.0,Delta,@JetBlue what is going on? We arrived at 10:51pm Not One Bag Has Been Unloaded!! Flight 424,2015-02-19 20:47:50 -0800,40.64656067,-73.78334045
625,8198,5.68616851531379e+17,positive,1.0,Delta,@JetBlue thank you #loyalmosaicmember,2015-02-19 19:43:16 -0800,40.64661043,-73.776003
626,8199,5.68616034384499e+17,negative,0.7023,Delta,@JetBlue the pilot just stated that after 22 years of flying he has never experienced anything like this. #gettingoffplane,2015-02-19 19:40:01 -0800,40.64719984,-73.77530956
627,8200,5.68615445596471e+17,negative,1.0,Delta,@JetBlue we now have to get off of the plane and wait another 1-2 hours for someone at the @BuffaloAirport to read the temp. #tired,2015-02-19 19:37:41 -0800,40.64679403,-73.77516598
628,8201,5.68614009584292e+17,neutral,0.6697,Delta,@JetBlue flight 2302 from JFK to BUF.,2015-02-19 19:31:58 -0800,40.64679903,-73.7734517
629,8204,5.68611474416906e+17,negative,1.0,Delta,@JetBlue I appreciate the quick response but how can no one go outside to check temp so we can leave in BUF #currentlysittingontarmac,2015-02-19 19:21:54 -0800,40.64374009,-73.77678134
630,8205,5.68611024837849e+17,negative,1.0,Delta,@JetBlue after 40 mins they tell us they can't check temperature for at least 2 more hours. So it's back to the gate to wait. #mosiacfail,2015-02-19 19:20:07 -0800,40.64490372,-73.77508276
631,8308,5.68501157452231e+17,positive,1.0,Delta,Not your fault @JetBlue Social Media Awesome People. I know everyone is working hard to get us in our way.,2015-02-19 12:03:32 -0800,42.36834942,-71.0152744
632,8311,5.68498114300154e+17,negative,1.0,Delta,@JetBlue Flight 69 (ha!) - one employee said they were reassigned another said they just left. I just want some warm weather!,2015-02-19 11:51:27 -0800,42.36833796,-71.01525742
635,8334,5.68475010798637e+17,negative,1.0,Delta,@JetBlue doesn't help if I have to fly on specific days,2015-02-19 10:19:38 -0800,40.63817554,-73.95630614
636,8342,5.68467286333514e+17,negative,1.0,Delta,@JetBlue what's up w flt 4? Brothers fiancé sitting on board for 30mins w tech  issues.,2015-02-19 09:48:57 -0800,38.87982914,-77.11608667
645,8416,5.68400096586396e+17,negative,1.0,Delta,@JetBlue tried them not helpful. Really dissatisfied with Flight Booking Problems my whole trip with jet blue this time around besides the flights.,2015-02-19 05:21:58 -0800,33.81346953,-117.91426571
646,8421,5.68393752596718e+17,neutral,0.6698,Delta,@JetBlue how can we get help with a hotel we booked with you and are having issues with.,2015-02-19 04:56:45 -0800,33.81391813,-117.92216895
648,8462,5.68240048384152e+17,positive,1.0,Delta,@JetBlue I will! Thank you!,2015-02-18 18:45:59 -0800,40.64610291,-73.78666687
651,8476,5.68216703055876e+17,negative,1.0,Delta,"@JetBlue I was believing you for a minute, but we just got delayed for a 3rd time!",2015-02-18 17:13:13 -0800,40.64527675,-73.7761654
653,8500,5.68204705861653e+17,negative,0.6766,Delta,@jetblue waiting for flt 105 to Chicago. Why hasn't aircraft left buffalo yet?,2015-02-18 16:25:33 -0800,40.64527481,-73.77615604
654,8501,5.68204616594166e+17,negative,1.0,Delta,@JetBlue I don't think I'll be testing those waters out on my own dime again.,2015-02-18 16:25:11 -0800,40.51809311,-74.48552378
655,8513,5.68199101981938e+17,negative,1.0,Delta,@JetBlue They did not have any &amp; asked if I wanted tea. How do you have tea&amp;not coffee? I'm a gold on United &amp; coffee I nvr think 2x about,2015-02-18 16:03:17 -0800,40.51806327,-74.48518231
656,8517,5.68197789655515e+17,neutral,1.0,Delta,@JetBlue 6am Austin to JFK,2015-02-18 15:58:04 -0800,40.51270596,-74.48509319
657,8518,5.6819646650377e+17,negative,1.0,Delta,@JetBlue the big board says we aren't leaving until after 8:30 😩,2015-02-18 15:52:48 -0800,40.64518126,-73.77582926
658,8520,5.68196117147464e+17,negative,1.0,Delta,@JetBlue while I appreciate that you actually responded I travel way too much for you to tell me coffee is not a basic option,2015-02-18 15:51:25 -0800,40.51794328,-74.48516831
659,8524,5.68192660923666e+17,negative,0.6522,Delta,@JetBlue Whoa! No tag and you still saw my tweet. Flight 105 JFK to Chicago. Trying to get home to see my little brother wrestle!,2015-02-18 15:37:41 -0800,40.64520088,-73.77587636
661,8583,5.68146088416449e+17,negative,1.0,Delta,@JetBlue lots of people scratching heads and looking at screens ignoring passengers,2015-02-18 12:32:37 -0800,40.77471899,-73.86957658
662,8584,5.6814598393197e+17,neutral,0.6779,Delta,@JetBlue I thought the same thing after I sent it,2015-02-18 12:32:12 -0800,46.14149629,-122.90609053
663,8585,5.68145883679875e+17,negative,1.0,Delta,@JetBlue what's going on with 1171 LGA-FLL..poor to no communication from gate agents??,2015-02-18 12:31:48 -0800,40.77460155,-73.86969694
664,8625,5.68101162672501e+17,negative,0.6591,Delta,@JetBlue last week I bought a plane ticket round trip to FL &amp; just 4 fun I look at the price of them today and they went down! #nothappy,2015-02-18 09:34:06 -0800,41.71826065,-72.68689133
666,8660,5.68066927723213e+17,positive,1.0,Delta,"@JetBlue Great flight, as always! Thank you to the great crew on flight 475! #travel #jetblue",2015-02-18 07:18:04 -0800,28.4261453,-81.2998841
667,8674,5.68041225174954e+17,positive,1.0,Delta,@JetBlue and a HUGE thanks to the crew on flight 1348 who flew in to DCA from SJU Monday night in the snow so we could have a plane!!!,2015-02-18 05:35:56 -0800,18.22245647,-63.00369733
668,8676,5.68041051182617e+17,positive,1.0,Delta,"@JetBlue planning on it!  Btw, excellent service and crew from DCA through SJU into SXM!!!!!",2015-02-18 05:35:14 -0800,18.22245647,-63.00369733
669,8677,5.68039128001937e+17,positive,1.0,Delta,"@JetBlue why yes, yes it does!!!!  Great trip down!! Thanks for the lift!!!!",2015-02-18 05:27:36 -0800,18.22245747,-63.00369895
670,8723,5.67903653933101e+17,negative,0.6154,Delta,"@JetBlue shout out to the crew on flight 89 headed back to the big apple, they kept my glass half full the whole flight! #jetbluejfk",2015-02-17 20:29:16 -0800,32.73130971,-117.20222555
671,8779,5.67852550512181e+17,negative,0.6616,Delta,@JetBlue where exactly can I leave a note,2015-02-17 17:06:12 -0800,18.44643543,-66.28345755
672,8793,5.67845089508233e+17,negative,1.0,Delta,"@JetBlue dropping passengers with small baby and 3 infants at your San Juan terminal. As unloading baby, officer writes me ticket for $75",2015-02-17 16:36:34 -0800,18.4465457,-66.28316651
673,8797,5.67842661463241e+17,negative,1.0,Delta,@JetBlue we were on b6 619 this morning from Boston to beautiful San Diego. We really were bummed the satellite was broken. :(,2015-02-17 16:26:55 -0800,32.99815682,-117.17405196
675,8825,5.67814010914222e+17,negative,1.0,Delta,@JetBlue - why does my TSA-pre work with every airline BUT you? I pay good money for that. Spent 30 mins on phone to fix to zero success.,2015-02-17 14:33:04 -0800,42.36604659,-71.01573889
678,8846,5.67803109687443e+17,neutral,0.6563,Delta,"@JetBlue don't worry, I'm gonna share with my row! 😁",2015-02-17 13:49:45 -0800,40.64784472,-73.77710687
679,8863,5.67792966690169e+17,negative,1.0,Delta,@JetBlue why are we delayed :( flight 1601,2015-02-17 13:09:26 -0800,40.64656067,-73.78334045
681,8872,5.67781607797305e+17,neutral,1.0,Delta,@JetBlue I did get the email. Thought i wasn't supposed to reply to those😂,2015-02-17 12:24:18 -0800,46.16798631,-122.96616783
682,8873,5.67780486978609e+17,neutral,0.6377,Delta,@JetBlue I applied for a job at PDW where could I go for follow up. I'd really love the job #ilovejetblue,2015-02-17 12:19:51 -0800,46.16788404,-122.96673513
684,8940,5.67731944151323e+17,positive,0.644,Delta,"@JetBlue she was a phone agent, pls do! Peggy was pleasant, informative and delivered. ⭐️⭐️⭐️⭐️⭐️",2015-02-17 09:06:58 -0800,40.78521842,-74.07232899
685,8962,5.67671602280923e+17,positive,1.0,Delta,@JetBlue Thanks! Her flight leaves at 2 but she's arriving to the airport early. Wedding is in VT in Sept. Grateful you fly to BTV!! :),2015-02-17 05:07:11 -0800,32.07301184,-81.09362691
686,8973,5.70307109218341e+17,negative,0.702,US Airways,@USAirways is not the new @AmericanAir is more like the new @SpiritAirlines. Love AA. Not impressed with the subpar planes and gate agents.,2015-02-24 11:39:45 -0800,35.21979387,-80.94498281
687,8985,5.70302023968694e+17,positive,0.6652,US Airways,@USAirways Well I did miss it. But gate agents had rebooked boarding pass waiting when I landed. Time for lunch &amp; a beverage. Easy cheesy,2015-02-24 11:19:32 -0800,33.43720156,-111.99928786
688,9040,5.70273188485198e+17,negative,0.6674,US Airways,"@USAirways ...2 hours on the plane, they at least got us on a direct flight a couple hours Late Flightr on United",2015-02-24 09:24:57 -0800,40.6954621,-74.1733106
689,9185,5.70078379421991e+17,negative,0.6564,US Airways,@USAirways done it! Process initiated Saturday morning.  Can't get info with website issues &amp; inadequate phone coverage.  How 2 get update??,2015-02-23 20:30:51 -0800,29.99135326,-95.52122091
690,9234,5.70044019897557e+17,negative,1.0,US Airways,@USAirways and @FlyKnoxville - bad weather should not be an excuse for not following established luggage procedures. #NoClothesNoInfo,2015-02-23 18:14:19 -0800,29.99653598,-95.53874781
691,9244,5.70030590466122e+17,positive,1.0,US Airways,@USAirways good work by flight 1798 crew.  #Chairman's recognition even in coach.  Too many #missedupgrades Late Flightly.  What's up with this?,2015-02-23 17:20:58 -0800,35.22177192,-80.92309308
692,9379,5.69961481455976e+17,neutral,0.6894,US Airways,"@USAirways is there an additional charge for a golf bag with clubs , shoes, and golf balls, if that's the only piece of luggage you check?",2015-02-23 12:46:21 -0800,38.95804042,-77.26190063
693,9398,5.69950785859146e+17,neutral,1.0,US Airways,"@USAirways It's 838. We boarded and we are waiting now to take off, hopefully.",2015-02-23 12:03:51 -0800,39.87010428,-75.2507858
